merchant_id,merchant_name,category,risk_tier,region
722,merchant_0722,travel,medium,US-Central
723,merchant_0723,travel,low,US-Central
724,merchant_0724,grocery,low,US-Central
725,merchant_0725,retail,low,EU-West
726,merchant_0726,travel,low,EU-West
727,merchant_0727,restaurant,low,US-West
728,merchant_0728,grocery,medium,EU-East
729,merchant_0729,crypto,high,US-East
730,merchant_0730,grocery,low,US-Central
731,merchant_0731,retail,low,EU-West
732,merchant_0732,grocery,low,US-Central
733,merchant_0733,travel,medium,US-Central
734,merchant_0734,travel,high,EU-West
735,merchant_0735,utilities,low,EU-East
736,merchant_0736,retail,low,US-West
737,merchant_0737,restaurant,low,EU-East
738,merchant_0738,grocery,medium,US-Central
739,merchant_0739,grocery,low,EU-West
740,merchant_0740,grocery,medium,EU-East
741,merchant_0741,grocery,medium,US-West
742,merchant_0742,crypto,high,EU-East
743,merchant_0743,restaurant,low,EU-West
744,merchant_0744,utilities,low,EU-East
745,merchant_0745,travel,low,US-East
746,merchant_0746,retail,low,APAC
747,merchant_0747,crypto,high,EU-West
748,merchant_0748,crypto,high,EU-East
749,merchant_0749,online,medium,APAC
750,merchant_0750,crypto,high,US-West
751,merchant_0751,crypto,high,US-Central
752,merchant_0752,utilities,medium,US-East
753,merchant_0753,retail,medium,US-East
754,merchant_0754,gaming,high,EU-West
755,merchant_0755,online,low,EU-West
756,merchant_0756,crypto,high,EU-West
757,merchant_0757,retail,medium,EU-West
758,merchant_0758,retail,low,EU-East
759,merchant_0759,grocery,medium,EU-East
760,merchant_0760,gaming,high,US-West
761,merchant_0761,restaurant,low,EU-East
762,merchant_0762,grocery,medium,APAC
763,merchant_0763,travel,low,US-East
764,merchant_0764,online,low,EU-West
765,merchant_0765,restaurant,high,EU-East
766,merchant_0766,gaming,high,EU-West
767,merchant_0767,gaming,high,EU-East
768,merchant_0768,crypto,medium,US-East
769,merchant_0769,grocery,medium,US-East
770,merchant_0770,crypto,high,EU-East
771,merchant_0771,travel,high,EU-West
772,merchant_0772,restaurant,low,US-Central
773,merchant_0773,utilities,low,EU-West
774,merchant_0774,crypto,high,EU-East
775,merchant_0775,retail,high,EU-East
776,merchant_0776,crypto,high,US-Central
777,merchant_0777,online,low,EU-West
778,merchant_0778,grocery,low,EU-West
779,merchant_0779,retail,low,APAC
780,merchant_0780,travel,low,EU-West
781,merchant_0781,travel,low,US-West
782,merchant_0782,travel,low,EU-East
783,merchant_0783,utilities,low,EU-West
784,merchant_0784,online,medium,EU-East
785,merchant_0785,utilities,low,US-West
786,merchant_0786,crypto,high,APAC
787,merchant_0787,utilities,low,EU-East
788,merchant_0788,crypto,medium,APAC
789,merchant_0789,travel,low,US-West
790,merchant_0790,travel,low,US-Central
791,merchant_0791,grocery,low,APAC
792,merchant_0792,gaming,high,US-Central
793,merchant_0793,travel,low,US-East
794,merchant_0794,gaming,high,EU-West
795,merchant_0795,gaming,high,US-Central
796,merchant_0796,gaming,high,US-West
797,merchant_0797,utilities,low,US-Central
798,merchant_0798,travel,low,EU-West
799,merchant_0799,gaming,high,EU-West
800,merchant_0800,gaming,medium,APAC
801,merchant_0801,crypto,low,US-East
802,merchant_0802,travel,low,EU-East
803,merchant_0803,online,low,US-East
804,merchant_0804,travel,low,US-West
805,merchant_0805,online,medium,EU-West
806,merchant_0806,utilities,low,EU-West
807,merchant_0807,gaming,high,US-Central
808,merchant_0808,travel,low,EU-East
809,merchant_0809,travel,medium,EU-East
810,merchant_0810,restaurant,low,US-West
811,merchant_0811,grocery,low,US-West
812,merchant_0812,grocery,medium,US-West
813,merchant_0813,retail,low,EU-West
814,merchant_0814,gaming,medium,APAC
815,merchant_0815,retail,low,EU-West
816,merchant_0816,restaurant,low,EU-West
817,merchant_0817,retail,medium,EU-West
818,merchant_0818,travel,medium,US-East
819,merchant_0819,online,low,US-Central
820,merchant_0820,gaming,high,EU-West
821,merchant_0821,restaurant,medium,US-West
822,merchant_0822,restaurant,medium,APAC
823,merchant_0823,crypto,medium,EU-East
824,merchant_0824,gaming,high,EU-West
825,merchant_0825,utilities,medium,EU-West
826,merchant_0826,online,medium,EU-West
827,merchant_0827,online,high,US-East
828,merchant_0828,travel,medium,US-East
829,merchant_0829,gaming,high,APAC
830,merchant_0830,online,medium,EU-West
831,merchant_0831,restaurant,low,US-Central
832,merchant_0832,grocery,low,US-East
833,merchant_0833,retail,low,EU-East
834,merchant_0834,online,high,US-East
835,merchant_0835,restaurant,medium,EU-West
836,merchant_0836,retail,low,APAC
837,merchant_0837,online,low,US-Central
838,merchant_0838,crypto,high,US-Central
839,merchant_0839,utilities,low,US-East
840,merchant_0840,retail,low,EU-East
841,merchant_0841,retail,low,US-East
842,merchant_0842,retail,low,EU-East
843,merchant_0843,restaurant,medium,APAC
844,merchant_0844,grocery,medium,US-West
845,merchant_0845,gaming,low,US-West
846,merchant_0846,restaurant,low,US-East
847,merchant_0847,restaurant,low,US-Central
848,merchant_0848,travel,low,APAC
849,merchant_0849,travel,medium,US-East
850,merchant_0850,crypto,high,APAC
851,merchant_0851,online,low,APAC
852,merchant_0852,restaurant,low,US-West
853,merchant_0853,travel,medium,US-West
854,merchant_0854,grocery,low,EU-West
855,merchant_0855,restaurant,low,EU-West
856,merchant_0856,retail,medium,APAC
857,merchant_0857,restaurant,medium,EU-West
858,merchant_0858,online,low,US-Central
859,merchant_0859,utilities,low,EU-West
860,merchant_0860,utilities,medium,US-East
861,merchant_0861,travel,low,EU-East
862,merchant_0862,crypto,high,US-Central
863,merchant_0863,crypto,low,US-West
864,merchant_0864,utilities,low,US-West
865,merchant_0865,utilities,low,APAC
866,merchant_0866,restaurant,low,EU-East
867,merchant_0867,retail,low,US-Central
868,merchant_0868,restaurant,low,EU-West
869,merchant_0869,restaurant,low,US-West
870,merchant_0870,online,medium,US-West
871,merchant_0871,restaurant,medium,EU-East
872,merchant_0872,restaurant,medium,US-Central
873,merchant_0873,utilities,low,US-West
874,merchant_0874,retail,low,EU-West
875,merchant_0875,crypto,high,EU-West
876,merchant_0876,gaming,high,APAC
877,merchant_0877,crypto,medium,EU-West
878,merchant_0878,restaurant,high,EU-West
879,merchant_0879,grocery,high,US-Central
880,merchant_0880,online,low,APAC
881,merchant_0881,online,high,US-East
882,merchant_0882,retail,low,EU-East
883,merchant_0883,online,medium,US-West
884,merchant_0884,utilities,medium,US-East
885,merchant_0885,grocery,low,EU-West
886,merchant_0886,travel,medium,US-Central
887,merchant_0887,online,low,EU-East
888,merchant_0888,grocery,high,EU-West
889,merchant_0889,travel,low,US-East
890,merchant_0890,gaming,high,EU-East
891,merchant_0891,utilities,medium,EU-East
892,merchant_0892,restaurant,low,US-East
893,merchant_0893,restaurant,low,EU-East
894,merchant_0894,restaurant,low,EU-West
895,merchant_0895,online,low,US-West
896,merchant_0896,retail,low,APAC
897,merchant_0897,retail,medium,US-Central
898,merchant_0898,crypto,medium,APAC
899,merchant_0899,grocery,low,EU-West
900,merchant_0900,travel,medium,APAC
901,merchant_0901,online,medium,APAC
902,merchant_0902,utilities,low,US-West
903,merchant_0903,online,low,US-West
904,merchant_0904,utilities,low,EU-West
905,merchant_0905,utilities,low,US-Central
906,merchant_0906,online,medium,EU-East
907,merchant_0907,utilities,low,US-West
908,merchant_0908,gaming,high,US-East
909,merchant_0909,online,low,EU-West
910,merchant_0910,online,medium,US-Central
911,merchant_0911,grocery,low,EU-West
912,merchant_0912,crypto,high,US-Central
913,merchant_0913,travel,low,US-East
914,merchant_0914,gaming,high,APAC
915,merchant_0915,utilities,medium,EU-West
916,merchant_0916,restaurant,low,US-East
917,merchant_0917,online,low,US-West
918,merchant_0918,retail,medium,EU-West
919,merchant_0919,gaming,low,EU-East
920,merchant_0920,utilities,medium,US-East
921,merchant_0921,restaurant,medium,EU-East
922,merchant_0922,crypto,high,US-Central
923,merchant_0923,retail,low,US-West
924,merchant_0924,online,low,US-East
925,merchant_0925,grocery,low,US-Central
926,merchant_0926,grocery,low,EU-East
927,merchant_0927,online,low,US-West
928,merchant_0928,online,medium,EU-West
929,merchant_0929,travel,low,EU-West
930,merchant_0930,restaurant,high,EU-West
931,merchant_0931,crypto,high,US-West
932,merchant_0932,restaurant,medium,US-West
933,merchant_0933,restaurant,low,APAC
934,merchant_0934,crypto,medium,US-West
935,merchant_0935,grocery,medium,US-Central
936,merchant_0936,online,low,US-Central
937,merchant_0937,crypto,medium,APAC
938,merchant_0938,crypto,high,US-Central
939,merchant_0939,crypto,high,EU-East
940,merchant_0940,online,low,EU-West
941,merchant_0941,gaming,medium,US-West
942,merchant_0942,retail,low,US-West
943,merchant_0943,grocery,high,US-Central
944,merchant_0944,utilities,low,US-East
945,merchant_0945,online,low,EU-West
946,merchant_0946,crypto,high,US-West
947,merchant_0947,retail,low,EU-West
948,merchant_0948,gaming,high,US-Central
949,merchant_0949,online,low,EU-East
950,merchant_0950,utilities,low,US-West
951,merchant_0951,online,medium,EU-West
952,merchant_0952,gaming,medium,US-East
953,merchant_0953,retail,low,APAC
954,merchant_0954,retail,low,APAC
955,merchant_0955,grocery,medium,EU-West
956,merchant_0956,retail,low,EU-West
957,merchant_0957,crypto,high,EU-West
958,merchant_0958,retail,low,EU-East
959,merchant_0959,retail,low,US-Central
960,merchant_0960,retail,low,APAC
961,merchant_0961,online,high,APAC
962,merchant_0962,grocery,medium,US-West
963,merchant_0963,travel,low,APAC
964,merchant_0964,gaming,medium,US-West
965,merchant_0965,gaming,high,US-Central
966,merchant_0966,restaurant,low,US-Central
967,merchant_0967,retail,high,US-West
968,merchant_0968,retail,low,US-East
969,merchant_0969,grocery,medium,EU-West
970,merchant_0970,restaurant,low,EU-East
971,merchant_0971,crypto,medium,US-Central
972,merchant_0972,restaurant,medium,EU-West
973,merchant_0973,online,low,US-West
974,merchant_0974,grocery,low,APAC
975,merchant_0975,grocery,medium,US-West
976,merchant_0976,utilities,low,APAC
977,merchant_0977,grocery,medium,APAC
978,merchant_0978,retail,low,EU-East
979,merchant_0979,gaming,high,EU-East
980,merchant_0980,restaurant,low,US-West
981,merchant_0981,utilities,low,APAC
982,merchant_0982,retail,medium,EU-East
983,merchant_0983,online,low,EU-East
984,merchant_0984,utilities,low,EU-West
985,merchant_0985,crypto,high,EU-West
986,merchant_0986,utilities,medium,US-West
987,merchant_0987,online,low,EU-East
988,merchant_0988,grocery,low,US-West
989,merchant_0989,restaurant,low,EU-East
990,merchant_0990,restaurant,low,US-East
991,merchant_0991,travel,low,US-East
992,merchant_0992,gaming,medium,EU-East
993,merchant_0993,crypto,high,APAC
994,merchant_0994,restaurant,medium,EU-East
995,merchant_0995,online,low,APAC
996,merchant_0996,retail,medium,EU-West
997,merchant_0997,travel,low,EU-East
998,merchant_0998,restaurant,low,US-West
999,merchant_0999,utilities,low,EU-West
1000,merchant_1000,retail,low,US-Central
1001,merchant_1001,travel,medium,US-Central
1002,merchant_1002,utilities,low,EU-East
1003,merchant_1003,crypto,medium,US-East
1004,merchant_1004,online,high,US-Central
1005,merchant_1005,travel,low,US-East
1006,merchant_1006,grocery,low,EU-West
1007,merchant_1007,online,low,US-West
1008,merchant_1008,online,low,US-West
1009,merchant_1009,utilities,low,US-West
1010,merchant_1010,gaming,high,APAC
1011,merchant_1011,travel,medium,EU-West
1012,merchant_1012,restaurant,medium,US-Central
1013,merchant_1013,restaurant,medium,EU-West
1014,merchant_1014,grocery,low,US-East
1015,merchant_1015,travel,medium,US-East
1016,merchant_1016,gaming,low,US-West
1017,merchant_1017,retail,medium,APAC
1018,merchant_1018,utilities,low,US-West
1019,merchant_1019,retail,medium,US-East
1020,merchant_1020,utilities,low,EU-West
1021,merchant_1021,restaurant,low,US-Central
1022,merchant_1022,restaurant,medium,US-East
1023,merchant_1023,travel,low,EU-East
1024,merchant_1024,gaming,high,US-West
1025,merchant_1025,crypto,high,US-Central
1026,merchant_1026,online,medium,EU-West
1027,merchant_1027,gaming,high,US-West
1028,merchant_1028,grocery,low,US-Central
1029,merchant_1029,restaurant,medium,EU-West
1030,merchant_1030,crypto,medium,EU-East
1031,merchant_1031,travel,low,APAC
1032,merchant_1032,utilities,low,EU-East
1033,merchant_1033,gaming,high,EU-West
1034,merchant_1034,retail,low,US-West
1035,merchant_1035,crypto,high,US-East
1036,merchant_1036,online,low,US-Central
1037,merchant_1037,restaurant,low,US-West
1038,merchant_1038,online,low,US-Central
1039,merchant_1039,travel,low,US-Central
1040,merchant_1040,crypto,medium,EU-East
1041,merchant_1041,restaurant,medium,EU-West
1042,merchant_1042,gaming,medium,EU-West
1043,merchant_1043,grocery,high,US-West
1044,merchant_1044,restaurant,medium,US-Central
1045,merchant_1045,online,medium,EU-West
1046,merchant_1046,crypto,high,EU-East
1047,merchant_1047,utilities,low,EU-West
1048,merchant_1048,online,low,APAC
1049,merchant_1049,crypto,medium,APAC
1050,merchant_1050,travel,medium,US-Central
1051,merchant_1051,travel,low,US-West
1052,merchant_1052,travel,medium,EU-East
1053,merchant_1053,gaming,medium,US-Central
1054,merchant_1054,restaurant,low,US-East
1055,merchant_1055,online,low,EU-West
1056,merchant_1056,crypto,low,EU-East
1057,merchant_1057,retail,low,EU-East
1058,merchant_1058,grocery,low,US-West
1059,merchant_1059,utilities,low,APAC
1060,merchant_1060,retail,low,EU-West
1061,merchant_1061,travel,low,US-East
1062,merchant_1062,restaurant,medium,EU-West
1063,merchant_1063,online,medium,US-East
1064,merchant_1064,travel,low,APAC
1065,merchant_1065,utilities,low,EU-East
1066,merchant_1066,retail,medium,APAC
1067,merchant_1067,online,medium,US-East
1068,merchant_1068,online,medium,US-Central
1069,merchant_1069,restaurant,low,US-Central
1070,merchant_1070,utilities,low,US-Central
1071,merchant_1071,gaming,medium,US-West
1072,merchant_1072,online,low,EU-West
1073,merchant_1073,retail,low,APAC
1074,merchant_1074,gaming,medium,EU-West
1075,merchant_1075,crypto,medium,EU-West
1076,merchant_1076,utilities,low,US-West
1077,merchant_1077,travel,medium,US-Central
1078,merchant_1078,retail,low,US-Central
1079,merchant_1079,online,low,APAC
1080,merchant_1080,retail,low,APAC
1081,merchant_1081,restaurant,low,US-West
1082,merchant_1082,gaming,high,US-West
1083,merchant_1083,grocery,medium,APAC
1084,merchant_1084,travel,low,EU-West
1085,merchant_1085,grocery,low,US-East
1086,merchant_1086,retail,medium,APAC
1087,merchant_1087,online,medium,EU-West
1088,merchant_1088,travel,medium,APAC
1089,merchant_1089,online,low,US-West
1090,merchant_1090,gaming,medium,APAC
1091,merchant_1091,travel,low,US-West
1092,merchant_1092,online,low,APAC
1093,merchant_1093,restaurant,medium,US-West
1094,merchant_1094,retail,low,US-Central
1095,merchant_1095,online,low,EU-West
1096,merchant_1096,restaurant,low,US-East
1097,merchant_1097,online,low,APAC
1098,merchant_1098,travel,low,APAC
1099,merchant_1099,crypto,high,APAC
1100,merchant_1100,online,low,EU-West
1101,merchant_1101,online,low,US-Central
1102,merchant_1102,restaurant,low,US-West
1103,merchant_1103,retail,medium,US-East
1104,merchant_1104,travel,high,APAC
1105,merchant_1105,crypto,high,US-West
1106,merchant_1106,gaming,high,US-East
1107,merchant_1107,retail,medium,US-East
1108,merchant_1108,utilities,low,EU-West
1109,merchant_1109,online,medium,EU-West
1110,merchant_1110,crypto,medium,US-Central
1111,merchant_1111,online,low,EU-East
1112,merchant_1112,utilities,high,US-Central
1113,merchant_1113,gaming,high,US-Central
1114,merchant_1114,restaurant,low,US-West
1115,merchant_1115,restaurant,high,US-Central
1116,merchant_1116,restaurant,low,US-West
1117,merchant_1117,crypto,medium,US-West
1118,merchant_1118,travel,high,US-West
1119,merchant_1119,retail,low,US-East
1120,merchant_1120,grocery,low,US-East
1121,merchant_1121,retail,high,APAC
1122,merchant_1122,gaming,low,EU-East
1123,merchant_1123,retail,medium,APAC
1124,merchant_1124,retail,low,EU-West
1125,merchant_1125,restaurant,low,APAC
1126,merchant_1126,crypto,low,US-Central
1127,merchant_1127,crypto,medium,EU-East
1128,merchant_1128,online,low,EU-East
1129,merchant_1129,utilities,low,EU-East
1130,merchant_1130,restaurant,low,APAC
1131,merchant_1131,utilities,low,US-Central
1132,merchant_1132,crypto,low,EU-East
1133,merchant_1133,travel,low,US-Central
1134,merchant_1134,grocery,low,EU-West
1135,merchant_1135,online,medium,US-Central
1136,merchant_1136,online,low,EU-East
1137,merchant_1137,gaming,high,EU-East
1138,merchant_1138,travel,low,US-East
1139,merchant_1139,gaming,medium,APAC
1140,merchant_1140,travel,low,US-Central
1141,merchant_1141,crypto,medium,EU-East
1142,merchant_1142,grocery,low,US-West
1143,merchant_1143,crypto,high,EU-East
1144,merchant_1144,online,medium,US-Central
1145,merchant_1145,online,medium,EU-West
1146,merchant_1146,grocery,low,US-East
1147,merchant_1147,utilities,low,US-Central
1148,merchant_1148,retail,medium,EU-West
1149,merchant_1149,utilities,low,US-Central
